label,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62,coord_63,coord_64,coord_65,coord_66,coord_67,coord_68,coord_69,coord_70,coord_71,coord_72,coord_73,coord_74,coord_75,coord_76,coord_77,coord_78,coord_79,coord_80,coord_81,coord_82,coord_83
Thanks a lot,0.0,0.0,-0.03916991502046585,-0.08411568403244019,-0.06703334301710129,-0.18346655368804932,-0.08835786581039429,-0.2640366554260254,-0.11527892202138901,-0.3263448476791382,-0.03829790651798248,-0.16100358963012695,-0.015574730932712555,-0.26473504304885864,-0.0042543113231658936,-0.3301757872104645,0.004442639648914337,-0.3841501772403717,0.002361215651035309,-0.13030552864074707,0.026980020105838776,-0.24639606475830078,0.03846026211977005,-0.321611225605011,0.04366181045770645,-0.37985163927078247,0.04263671487569809,-0.09747380018234253,0.0662931278347969,-0.20868879556655884,0.07311911135911942,-0.2760359048843384,0.07024053484201431,-0.3303074836730957,0.08163244277238846,-0.06598043441772461,0.1032596305012703,-0.14756911993026733,0.10550301522016525,-0.20028573274612427,0.10033691674470901,-0.24754178524017334,0.0,0.0,0.026965558528900146,-0.09913688898086548,0.036146700382232666,-0.18381279706954956,0.04572594165802002,-0.2718104124069214,0.05903345346450806,-0.3454098701477051,-0.05905967950820923,-0.1961032748222351,-0.11767637729644775,-0.3211708664894104,-0.1528174877166748,-0.3831779658794403,-0.1829352080821991,-0.4295167326927185,-0.10998845100402832,-0.15327072143554688,-0.16754209995269775,-0.2955484986305237,-0.20531237125396729,-0.3762888014316559,-0.23348957300186157,-0.43485403060913086,-0.1459532380104065,-0.11047124862670898,-0.20009785890579224,-0.24030399322509766,-0.2298196256160736,-0.3205760717391968,-0.24893981218338013,-0.38142719864845276,-0.1682996153831482,-0.07479965686798096,-0.2126452624797821,-0.16627275943756104,-0.23308175802230835,-0.22673749923706055,-0.24650168418884277,-0.27940231561660767
Thanks a lot,0.0,0.0,-0.03931225836277008,-0.07917362451553345,-0.06474217772483826,-0.1799842119216919,-0.0867418646812439,-0.26214420795440674,-0.12051953375339508,-0.3194229006767273,-0.03493247926235199,-0.15458303689956665,-0.011664994060993195,-0.26057058572769165,0.002202272415161133,-0.3262794613838196,0.012021288275718689,-0.38134390115737915,0.004756346344947815,-0.12417852878570557,0.033626168966293335,-0.24240750074386597,0.045538753271102905,-0.3159882426261902,0.0499064177274704,-0.3722612261772156,0.043924152851104736,-0.09017318487167358,0.0727171003818512,-0.2040589451789856,0.08102068305015564,-0.27209311723709106,0.07965624332427979,-0.32837504148483276,0.08157339692115784,-0.05685192346572876,0.1067480742931366,-0.13382869958877563,0.11033877730369568,-0.18676835298538208,0.10721392929553986,-0.23578208684921265,0.0,0.0,0.02668583393096924,-0.09971004724502563,0.03438061475753784,-0.1865609884262085,0.041309893131256104,-0.27739202976226807,0.05477994680404663,-0.35406792163848877,-0.06092157959938049,-0.19505637884140015,-0.126083105802536,-0.31255942583084106,-0.16778641939163208,-0.3697238564491272,-0.20427507162094116,-0.41195160150527954,-0.10996291041374207,-0.15443271398544312,-0.17292404174804688,-0.2891666293144226,-0.21576416492462158,-0.3615785241127014,-0.2492884397506714,-0.41337037086486816,-0.14448392391204834,-0.11367613077163696,-0.2017485499382019,-0.23720437288284302,-0.23694875836372375,-0.3092988133430481,-0.26282379031181335,-0.36345458030700684,-0.16568458080291748,-0.07893550395965576,-0.20875242352485657,-0.16495096683502197,-0.23048454523086548,-0.2167481780052185,-0.24865078926086426,-0.26077497005462646
Thanks a lot,0.0,0.0,-0.039072826504707336,-0.0832107663154602,-0.06417584419250488,-0.18095380067825317,-0.0860319584608078,-0.26188403367996216,-0.1184196025133133,-0.3187524974346161,-0.031471773982048035,-0.15786665678024292,-0.005171328783035278,-0.2610003352165222,0.008293092250823975,-0.32453301548957825,0.019013553857803345,-0.37735384702682495,0.010037481784820557,-0.12571293115615845,0.03856417536735535,-0.2423546314239502,0.051192209124565125,-0.3155956566333771,0.05809710919857025,-0.3719165325164795,0.049806877970695496,-0.09087240695953369,0.07803076505661011,-0.20108002424240112,0.08733895421028137,-0.26809924840927124,0.08780200779438019,-0.3241870701313019,0.08635357022285461,-0.05733978748321533,0.1118062436580658,-0.13379627466201782,0.11601635813713074,-0.1859804391860962,0.11347223818302155,-0.2340177297592163,0.0,0.0,0.028350114822387695,-0.1001887321472168,0.03941690921783447,-0.18501067161560059,0.04724085330963135,-0.27232611179351807,0.05804145336151123,-0.3454884886741638,-0.055744290351867676,-0.189572274684906,-0.12214434146881104,-0.30661749839782715,-0.1626097857952118,-0.3654404282569885,-0.1970045566558838,-0.40875953435897827,-0.10609334707260132,-0.14729464054107666,-0.17250517010688782,-0.28415751457214355,-0.21267056465148926,-0.3589528203010559,-0.24225616455078125,-0.4116203188896179,-0.14230826497077942,-0.10729938745498657,-0.20220947265625,-0.23091304302215576,-0.23503530025482178,-0.3029721975326538,-0.25778070092201233,-0.35638731718063354,-0.16418132185935974,-0.07445615530014038,-0.21189874410629272,-0.1687796711921692,-0.23074254393577576,-0.22280651330947876,-0.24408075213432312,-0.2661616802215576
Thanks a lot,0.0,0.0,-0.03575269132852554,-0.08549153804779053,-0.05961698293685913,-0.18572473526000977,-0.08162878453731537,-0.26543182134628296,-0.1132148876786232,-0.3230569362640381,-0.024904057383537292,-0.16179519891738892,0.002312272787094116,-0.26828473806381226,0.018370911478996277,-0.33183085918426514,0.03075481951236725,-0.38403797149658203,0.01624251902103424,-0.12862426042556763,0.04571440815925598,-0.24738401174545288,0.06009688973426819,-0.3220546245574951,0.06773403286933899,-0.37944310903549194,0.05574484169483185,-0.09240007400512695,0.08609282970428467,-0.20609784126281738,0.09606105089187622,-0.27300405502319336,0.09726005792617798,-0.32908937335014343,0.09318068623542786,-0.05804479122161865,0.11889573931694031,-0.13688379526138306,0.12377044558525085,-0.189372718334198,0.12241402268409729,-0.238491952419281,0.0,0.0,0.029866039752960205,-0.09810107946395874,0.04046815633773804,-0.1856745481491089,0.04908561706542969,-0.2762112617492676,0.06279683113098145,-0.35100215673446655,-0.05161064863204956,-0.19029474258422852,-0.1134088933467865,-0.3073158860206604,-0.1534367799758911,-0.36802101135253906,-0.18855395913124084,-0.4128386974334717,-0.1035565435886383,-0.14941054582595825,-0.16444703936576843,-0.2867811918258667,-0.2054959237575531,-0.36275947093963623,-0.23700231313705444,-0.41545647382736206,-0.14130449295043945,-0.10891258716583252,-0.19622063636779785,-0.23227286338806152,-0.23159927129745483,-0.30581408739089966,-0.2579471468925476,-0.36145639419555664,-0.16575148701667786,-0.07476413249969482,-0.20991161465644836,-0.1693873405456543,-0.23272705078125,-0.22790372371673584,-0.25179916620254517,-0.27775633335113525
Thank you,0.0,0.0,0.04648303985595703,-0.0756499171257019,0.06611526012420654,-0.15457594394683838,0.06202137470245361,-0.23728442192077637,0.05289560556411743,-0.3011152744293213,0.00521010160446167,-0.19747188687324524,-0.022023439407348633,-0.3035712242126465,-0.03923124074935913,-0.35785144567489624,-0.054855942726135254,-0.39632275700569153,-0.03833860158920288,-0.17933553457260132,-0.05823683738708496,-0.29385435581207275,-0.07381877303123474,-0.35713207721710205,-0.08563345670700073,-0.4010546952486038,-0.073767751455307,-0.15449106693267822,-0.09003376960754395,-0.261999249458313,-0.09881794452667236,-0.32443127036094666,-0.10418856143951416,-0.3684576749801636,-0.10185113549232483,-0.12692564725875854,-0.12007656693458557,-0.21764233708381653,-0.12660270929336548,-0.2670898735523224,-0.12937134504318237,-0.3073892295360565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.04615747928619385,-0.0755956768989563,0.06834554672241211,-0.1547752022743225,0.06787079572677612,-0.2363986372947693,0.054491400718688965,-0.2989431619644165,0.006608307361602783,-0.19680854678153992,-0.02054119110107422,-0.3031589984893799,-0.0375649631023407,-0.3560056984424591,-0.053026556968688965,-0.3934202343225479,-0.035853832960128784,-0.1793682873249054,-0.055798500776290894,-0.29347100853919983,-0.0714288055896759,-0.35584360361099243,-0.0835517942905426,-0.39873306453227997,-0.0710282027721405,-0.15503227710723877,-0.0886058509349823,-0.26068270206451416,-0.09826231002807617,-0.3220500648021698,-0.1041254997253418,-0.3645029067993164,-0.09948304295539856,-0.1287691593170166,-0.11695408821105957,-0.21584713459014893,-0.12510132789611816,-0.26360660791397095,-0.12997093796730042,-0.30176296830177307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.04691272974014282,-0.07628071308135986,0.06757855415344238,-0.1574069857597351,0.06488901376724243,-0.23774650692939758,0.05095982551574707,-0.2996169328689575,0.005706667900085449,-0.20275497436523438,-0.022086262702941895,-0.3039134740829468,-0.04072225093841553,-0.35709160566329956,-0.057015955448150635,-0.3957645744085312,-0.03826725482940674,-0.18301674723625183,-0.05914708971977234,-0.29162532091140747,-0.07625389099121094,-0.35503315925598145,-0.08831325173377991,-0.3989127278327942,-0.07404276728630066,-0.15518000721931458,-0.09103822708129883,-0.2577747404575348,-0.10125905275344849,-0.31969672441482544,-0.10699200630187988,-0.36452579498291016,-0.10270670056343079,-0.12299180030822754,-0.1186654269695282,-0.20638543367385864,-0.12685495615005493,-0.25596916675567627,-0.13135308027267456,-0.2984582483768463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.04548048973083496,-0.0752139687538147,0.0665852427482605,-0.15535596013069153,0.06369298696517944,-0.23474392294883728,0.04955095052719116,-0.29517754912376404,0.004298865795135498,-0.1999366283416748,-0.02261483669281006,-0.30412304401397705,-0.039450377225875854,-0.3581552505493164,-0.0538141131401062,-0.39647841453552246,-0.03843271732330322,-0.1811276376247406,-0.05961230397224426,-0.2928413450717926,-0.07517397403717041,-0.3564227521419525,-0.08581370115280151,-0.4001472443342209,-0.07285961508750916,-0.15452641248703003,-0.09209269285202026,-0.2574176788330078,-0.1021556556224823,-0.31980031728744507,-0.10739240050315857,-0.36451947689056396,-0.10009664297103882,-0.12385571002960205,-0.1178729236125946,-0.20866858959197998,-0.12632492184638977,-0.25708162784576416,-0.13098233938217163,-0.2972317337989807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.047463834285736084,-0.07582700252532959,0.06833422183990479,-0.15484589338302612,0.06681901216506958,-0.23517051339149475,0.054251670837402344,-0.2956381142139435,0.006025433540344238,-0.20044323801994324,-0.021725773811340332,-0.3039048910140991,-0.03868013620376587,-0.35739991068840027,-0.053079694509506226,-0.3960636109113693,-0.038042664527893066,-0.18134024739265442,-0.05900758504867554,-0.2922784090042114,-0.07387170195579529,-0.3548669219017029,-0.08353167772293091,-0.39855869114398956,-0.07328903675079346,-0.1545267403125763,-0.09068363904953003,-0.25877732038497925,-0.09923520684242249,-0.3208385705947876,-0.10336285829544067,-0.3652994632720947,-0.10048729181289673,-0.12434867024421692,-0.11843106150627136,-0.21085551381111145,-0.12652334570884705,-0.2592535614967346,-0.13040819764137268,-0.29954034090042114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.04692816734313965,-0.0754900574684143,0.06864738464355469,-0.15274348855018616,0.0662909746170044,-0.23195505142211914,0.05193382501602173,-0.2915933430194855,0.007059454917907715,-0.19774320721626282,-0.02118760347366333,-0.3004821538925171,-0.039132118225097656,-0.35433417558670044,-0.054954200983047485,-0.39296117424964905,-0.03649115562438965,-0.17900139093399048,-0.05774757266044617,-0.2903575003147125,-0.07362145185470581,-0.3535386323928833,-0.08477392792701721,-0.397006630897522,-0.07203623652458191,-0.15259966254234314,-0.09010010957717896,-0.25661376118659973,-0.0992354154586792,-0.3182297945022583,-0.10420113801956177,-0.3616015911102295,-0.10047268867492676,-0.12246444821357727,-0.11808115243911743,-0.20991799235343933,-0.12548783421516418,-0.2584306001663208,-0.12915921211242676,-0.29799407720565796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.04802626371383667,-0.07556360960006714,0.0688023567199707,-0.154739648103714,0.06726634502410889,-0.23388612270355225,0.0548168420791626,-0.2935420572757721,0.0055394768714904785,-0.2002413272857666,-0.02076476812362671,-0.3039039969444275,-0.03805267810821533,-0.358039528131485,-0.05360490083694458,-0.39677487313747406,-0.03780156373977661,-0.1810694932937622,-0.05714932084083557,-0.29241088032722473,-0.07303497195243835,-0.35653525590896606,-0.08470067381858826,-0.4003811478614807,-0.0725753903388977,-0.15418773889541626,-0.0888441801071167,-0.2583291232585907,-0.09843873977661133,-0.320777952671051,-0.1044275164604187,-0.3649773597717285,-0.09961915016174316,-0.12390202283859253,-0.11488920450210571,-0.209408700466156,-0.12344673275947571,-0.2587878704071045,-0.1290631890296936,-0.2998925447463989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.047477900981903076,-0.07523196935653687,0.0682036280632019,-0.15488970279693604,0.06538021564483643,-0.23500391840934753,0.05065596103668213,-0.29577895998954773,0.0054970383644104,-0.20055821537971497,-0.021138906478881836,-0.3042794466018677,-0.038805365562438965,-0.3589545488357544,-0.05459553003311157,-0.3988230526447296,-0.03815534710884094,-0.18157249689102173,-0.05823972821235657,-0.292793869972229,-0.07445573806762695,-0.3569161295890808,-0.08604419231414795,-0.40103955566883087,-0.0734807550907135,-0.1546117663383484,-0.0907086730003357,-0.2583240270614624,-0.10051128268241882,-0.3206997215747833,-0.10609239339828491,-0.3654090464115143,-0.1015135645866394,-0.1231427788734436,-0.11780762672424316,-0.20798227190971375,-0.12618717551231384,-0.2564585506916046,-0.13125354051589966,-0.2970583438873291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.04756569862365723,-0.07514148950576782,0.06878620386123657,-0.15308260917663574,0.06582790613174438,-0.23446416854858398,0.05178612470626831,-0.29676997661590576,0.006081104278564453,-0.1990242302417755,-0.01983708143234253,-0.30264604091644287,-0.036501556634902954,-0.35697200894355774,-0.05160608887672424,-0.39631859958171844,-0.037479013204574585,-0.18116527795791626,-0.05600041151046753,-0.2922927141189575,-0.07096105813980103,-0.35546642541885376,-0.08191919326782227,-0.3997724801301956,-0.07239791750907898,-0.1556689739227295,-0.08790794014930725,-0.25952544808387756,-0.09620335698127747,-0.3214259445667267,-0.1011154055595398,-0.36609286069869995,-0.09973162412643433,-0.12721455097198486,-0.11512058973312378,-0.21430283784866333,-0.12222260236740112,-0.26275360584259033,-0.12597832083702087,-0.3032400906085968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.04668116569519043,-0.07492995262145996,0.06765604019165039,-0.15324673056602478,0.06620776653289795,-0.23329240083694458,0.05375039577484131,-0.29467397928237915,0.006092965602874756,-0.19916445016860962,-0.020019471645355225,-0.30390632152557373,-0.03677624464035034,-0.3579060733318329,-0.0522039532661438,-0.39707179367542267,-0.037499845027923584,-0.18011027574539185,-0.05607372522354126,-0.29299071431159973,-0.07048597931861877,-0.35667794942855835,-0.08123409748077393,-0.4006480276584625,-0.07316404581069946,-0.15337011218070984,-0.08888807892799377,-0.2593497335910797,-0.09671738743782043,-0.3217659294605255,-0.10119441151618958,-0.3659917265176773,-0.10148727893829346,-0.12304374575614929,-0.11799201369285583,-0.2110290825366974,-0.12458929419517517,-0.25966209173202515,-0.1275404691696167,-0.29963594675064087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.046803951263427734,-0.07584148645401001,0.06791269779205322,-0.15482890605926514,0.0654638409614563,-0.23596209287643433,0.05366736650466919,-0.29807376861572266,0.004736125469207764,-0.20206546783447266,-0.020857155323028564,-0.3051459491252899,-0.037130504846572876,-0.358964741230011,-0.05196171998977661,-0.3982403874397278,-0.038785964250564575,-0.18312424421310425,-0.05680346488952637,-0.2938423156738281,-0.07094371318817139,-0.3572344481945038,-0.0812932550907135,-0.40203602612018585,-0.0735727846622467,-0.1565583050251007,-0.08830466866493225,-0.26084041595458984,-0.09564012289047241,-0.32325279712677,-0.09979590773582458,-0.36822766065597534,-0.10054546594619751,-0.1270713210105896,-0.11508125066757202,-0.21434006094932556,-0.12187257409095764,-0.2625800371170044,-0.125635027885437,-0.3026964068412781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.04638439416885376,-0.0775575041770935,0.06628477573394775,-0.15648803114891052,0.06500804424285889,-0.23713481426239014,0.053427040576934814,-0.3002120554447174,0.003705143928527832,-0.20508763194084167,-0.02348482608795166,-0.3059811592102051,-0.041120171546936035,-0.3595070540904999,-0.05719912052154541,-0.3984765261411667,-0.04009285569190979,-0.1854962408542633,-0.05967295169830322,-0.29487818479537964,-0.07579508423805237,-0.3575502038002014,-0.08759167790412903,-0.4011709690093994,-0.0750272274017334,-0.1570662260055542,-0.09075173735618591,-0.26056671142578125,-0.09977725148200989,-0.32159292697906494,-0.10504743456840515,-0.36505720019340515,-0.10218298435211182,-0.12514883279800415,-0.11816170811653137,-0.21118807792663574,-0.12537473440170288,-0.25973135232925415,-0.12886184453964233,-0.3003466725349426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.0469437837600708,-0.07578814029693604,0.06822878122329712,-0.1541382074356079,0.06488460302352905,-0.23503389954566956,0.050192415714263916,-0.297322154045105,0.003891587257385254,-0.20081773400306702,-0.022947847843170166,-0.3042941689491272,-0.03937184810638428,-0.35775327682495117,-0.05433952808380127,-0.3968063294887543,-0.04025670886039734,-0.18233922123908997,-0.05909934639930725,-0.2946600914001465,-0.07351163029670715,-0.3579820692539215,-0.08427676558494568,-0.40223854780197144,-0.07558411359786987,-0.15580859780311584,-0.09036394953727722,-0.2619081735610962,-0.0974780023097992,-0.3239850401878357,-0.10175731778144836,-0.36854231357574463,-0.10254409909248352,-0.12600913643836975,-0.11837273836135864,-0.21587637066841125,-0.1233031153678894,-0.2644411027431488,-0.12448295950889587,-0.3039686381816864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.04717254638671875,-0.07599616050720215,0.06690871715545654,-0.15752774477005005,0.07168829441070557,-0.2388908565044403,0.07249462604522705,-0.3064381778240204,0.00524592399597168,-0.2135515809059143,-0.02500218152999878,-0.319225013256073,-0.044045835733413696,-0.3738311678171158,-0.06223857402801514,-0.4155515730381012,-0.03743159770965576,-0.1961868405342102,-0.059182584285736084,-0.309659868478775,-0.07755565643310547,-0.3747239410877228,-0.09348627924919128,-0.41934722661972046,-0.07389044761657715,-0.16855141520500183,-0.0901302695274353,-0.27556654810905457,-0.10215297341346741,-0.3376576900482178,-0.11144497990608215,-0.3825669437646866,-0.10314670205116272,-0.13959437608718872,-0.11457008123397827,-0.228066086769104,-0.12078800797462463,-0.27656179666519165,-0.12474983930587769,-0.31873011589050293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.04920166730880737,-0.07567310333251953,0.07337325811386108,-0.15767014026641846,0.07973986864089966,-0.2369931936264038,0.08388316631317139,-0.29819726943969727,0.010146737098693848,-0.2156004011631012,-0.020303189754486084,-0.3240776062011719,-0.03934115171432495,-0.38030000030994415,-0.055289506912231445,-0.4215051829814911,-0.03497368097305298,-0.19858267903327942,-0.058463215827941895,-0.3141612410545349,-0.0771031379699707,-0.38008755445480347,-0.08975139260292053,-0.4248994141817093,-0.07263451814651489,-0.17277604341506958,-0.09079715609550476,-0.27971360087394714,-0.10210973024368286,-0.3443245589733124,-0.10784673690795898,-0.39094725251197815,-0.10330751538276672,-0.14321991801261902,-0.11551409959793091,-0.23203197121620178,-0.12163287401199341,-0.2831890285015106,-0.12411665916442871,-0.3275284767150879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.06258141994476318,-0.07588613033294678,0.09651428461074829,-0.17401254177093506,0.10638344287872314,-0.2648690342903137,0.10586464405059814,-0.3411729037761688,0.02534431219100952,-0.21575447916984558,-0.016042649745941162,-0.35412323474884033,-0.04240286350250244,-0.42891600728034973,-0.06518799066543579,-0.4841720312833786,-0.027021586894989014,-0.1904277205467224,-0.06032666563987732,-0.3385387063026428,-0.08324611186981201,-0.42544758319854736,-0.10078161954879761,-0.48604969680309296,-0.07177001237869263,-0.15790599584579468,-0.09772512316703796,-0.2957145571708679,-0.1130877435207367,-0.3774750232696533,-0.12401682138442993,-0.43814027309417725,-0.1076546311378479,-0.1232408881187439,-0.12801975011825562,-0.22622650861740112,-0.13990512490272522,-0.28821930289268494,-0.15101343393325806,-0.34181028604507446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.056903958320617676,-0.08482104539871216,0.08352190256118774,-0.19546246528625488,0.09551995992660522,-0.2918654680252075,0.09908747673034668,-0.3681296408176422,0.015308082103729248,-0.23249685764312744,-0.02815026044845581,-0.3821708559989929,-0.05542880296707153,-0.4637678861618042,-0.07954424619674683,-0.523724690079689,-0.03990572690963745,-0.20626479387283325,-0.07455161213874817,-0.36843055486679077,-0.097892165184021,-0.46325981616973877,-0.11493462324142456,-0.5292216092348099,-0.08712548017501831,-0.17593181133270264,-0.11391860246658325,-0.32965660095214844,-0.1278664469718933,-0.4225088357925415,-0.13577958941459656,-0.4902798533439636,-0.1251198649406433,-0.1440601944923401,-0.14639270305633545,-0.2658972442150116,-0.15625447034835815,-0.33842581510543823,-0.16247045993804932,-0.39862024784088135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you,0.0,0.0,0.05388718843460083,-0.09488475322723389,0.08102792501449585,-0.20976293087005615,0.0940367579460144,-0.3115918040275574,0.09906160831451416,-0.3909321129322052,0.01569157838821411,-0.23402726650238037,-0.031927287578582764,-0.3961446285247803,-0.059877634048461914,-0.4837247431278229,-0.08442050218582153,-0.5471626818180084,-0.04096287488937378,-0.20228171348571777,-0.07993099093437195,-0.3791174590587616,-0.10389155149459839,-0.48081159591674805,-0.12166804075241089,-0.5518278777599335,-0.08992159366607666,-0.1713985800743103,-0.12153550982475281,-0.33934861421585083,-0.1391254961490631,-0.4424402415752411,-0.15014153718948364,-0.517002135515213,-0.12988021969795227,-0.1432044506072998,-0.15229102969169617,-0.277446985244751,-0.1623319685459137,-0.3565971255302429,-0.16895326972007751,-0.4206090569496155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
